date,Steps Per day,ID
2020-09-03 ,12173,1096
2020-09-04 ,5969,1097
2020-09-05 ,13226,1098
2020-09-06 ,19990,1099
2020-09-07 ,9958,1100
2020-09-08 ,6158,1101
2020-09-09 ,8210,1102
2020-09-10 ,5193,1103
2020-09-11 ,3998,1104
2020-09-12 ,9236,1105
2020-09-13 ,9243,1106
2020-09-14 ,3654,1107
2020-09-15 ,4386,1108
2020-09-16 ,651,1109
2020-09-17 ,5274,1110
2020-09-18 ,2606,1111
2020-09-19 ,7519,1112
2020-09-20 ,15696,1113
2020-09-21 ,9734,1114
2020-09-22 ,4412,1115
2020-09-23 ,6697,1116
2020-09-24 ,3887,1117
2020-09-25 ,5904,1118
2020-09-26 ,12162,1119
2020-09-27 ,10171,1120
2020-09-28 ,1653,1121
2020-09-29 ,8725,1122
2020-09-30 ,5357,1123
2020-10-01 ,4974,1124
2020-10-02 ,5295,1125
2020-10-03 ,23693,1126
2020-10-04 ,12692,1127
2020-10-05 ,8070,1128
2020-10-06 ,5382,1129
2020-10-07 ,2980,1130
2020-10-08 ,5748,1131
2020-10-09 ,2061,1132
2020-10-10 ,11252,1133
2020-10-11 ,2879,1134
2020-10-12 ,9980,1135
2020-10-13 ,6562,1136
2020-10-14 ,10582,1137
2020-10-15 ,8976,1138
2020-10-16 ,4154,1139
2020-10-17 ,16201,1140
2020-10-18 ,6848,1141
2020-10-19 ,10004,1142
2020-10-20 ,5996,1143
2020-10-21 ,7538,1144
2020-10-22 ,8254,1145
2020-10-23 ,7163,1146
2020-10-24 ,17005,1147
2020-10-25 ,6677,1148
2020-10-26 ,6199,1149
2020-10-27 ,7039,1150
2020-10-28 ,5822,1151
2020-10-29 ,8175,1152
2020-10-30 ,5284,1153
2020-10-31 ,6730,1154
2020-11-01 ,3619,1155
2020-11-02 ,6816,1156
2020-11-03 ,6125,1157
2020-11-04 ,2218,1158
2020-11-05 ,6006,1159
2020-11-06 ,4440,1160
2020-11-07 ,11507,1161
2020-11-08 ,12086,1162
2020-11-09 ,6583,1163
2020-11-10 ,3937,1164
2020-11-11 ,3876,1165
2020-11-12 ,6589,1166
2020-11-13 ,11513,1167
2020-11-14 ,10906,1168
2020-11-15 ,7038,1169
2020-11-16 ,4686,1170
2020-11-17 ,1708,1171
2020-11-18 ,7548,1172
2020-11-19 ,6363,1173
2020-11-20 ,7528,1174
2020-11-21 ,6663,1175
2020-11-22 ,8191,1176
2020-11-23 ,3263,1177
2020-11-24 ,6582,1178
2020-11-25 ,10672,1179
2020-11-26 ,9378,1180
2020-11-27 ,3657,1181
2020-11-28 ,15230,1182
2020-11-29 ,7815,1183
2020-11-30 ,7615,1184
2020-12-01 ,6584,1185
2020-12-02 ,6652,1186
2020-12-03 ,3533,1187
2020-12-04 ,2498,1188
2020-12-05 ,8101,1189
2020-12-06 ,4117,1190
2020-12-07 ,4444,1191
2020-12-08 ,3866,1192
2020-12-09 ,6759,1193
2020-12-10 ,9271,1194
2020-12-11 ,4819,1195
2020-12-12 ,13683,1196
2020-12-13 ,10564,1197
2020-12-14 ,22822,1198
2020-12-15 ,10862,1199
2020-12-16 ,13613,1200
2020-12-17 ,6434,1201
2020-12-18 ,3179,1202
2020-12-19 ,6033,1203
2020-12-20 ,5057,1204
2020-12-21 ,5435,1205
2020-12-22 ,3442,1206
2020-12-23 ,3314,1207
2020-12-24 ,3902,1208
2020-12-25 ,4423,1209
2020-12-26 ,13213,1210
2020-12-27 ,8832,1211
2020-12-28 ,3354,1212
2020-12-29 ,2709,1213
2020-12-30 ,2674,1214
2020-12-31 ,12756,1215
2021-01-01 ,2393,1216
2021-01-02 ,9101,1217
2021-01-03 ,2874,1218
2021-01-04 ,2265,1219
2021-01-05 ,2481,1220
2021-01-06 ,2359,1221
2021-01-07 ,9166,1222
2021-01-08 ,5368,1223
2021-01-09 ,5692,1224
2021-01-10 ,6144,1225
2021-01-11 ,2913,1226
2021-01-12 ,2257,1227
2021-01-13 ,5295,1228
2021-01-14 ,589,1229
2021-01-15 ,3661,1230
2021-01-16 ,5189,1231
2021-01-17 ,3210,1232
2021-01-18 ,4013,1233
2021-01-19 ,5667,1234
2021-01-20 ,7333,1235
2021-01-21 ,3382,1236
2021-01-22 ,6659,1237
2021-01-23 ,6488,1238
2021-01-24 ,12313,1239
2021-01-25 ,8213,1240
2021-01-26 ,7707,1241
2021-01-27 ,4035,1242
2021-01-28 ,2154,1243
2021-01-29 ,6402,1244
2021-01-30 ,4310,1245
2021-01-31 ,1317,1246
2021-02-01 ,5365,1247
2021-02-02 ,6918,1248
2021-02-03 ,10402,1249
2021-02-04 ,9663,1250
2021-02-05 ,4221,1251
2021-02-06 ,3099,1252
2021-02-07 ,7213,1253
2021-02-08 ,5974,1254
2021-02-09 ,2635,1255
2021-02-10 ,10122,1256
2021-02-11 ,11552,1257
2021-02-12 ,5784,1258
2021-02-13 ,1359,1259
2021-02-14 ,6252,1260
2021-02-15 ,6473,1261
2021-02-16 ,5059,1262
2021-02-17 ,5418,1263
2021-02-18 ,21033,1264
2021-02-19 ,17021,1265
2021-02-20 ,13618,1266
2021-02-21 ,16515,1267
2021-02-22 ,6456,1268
2021-02-23 ,18965,1269
2021-02-24 ,8134,1270
2021-02-25 ,24162,1271
2021-02-26 ,16108,1272
2021-02-27 ,14965,1273
2021-02-28 ,6834,1274
2021-03-01 ,11667,1275
2021-03-02 ,4329,1276
2021-03-03 ,7374,1277
2021-03-04 ,6574,1278
2021-03-06 ,19081,1280
2021-03-07 ,52555,1281
2021-03-08 ,9473,1282
2021-03-09 ,3962,1283
2021-03-10 ,7140,1284
2021-03-11 ,6083,1285
2021-03-12 ,11108,1286
2021-03-13 ,9227,1287
2021-03-14 ,5472,1288
2021-03-15 ,10702,1289
2021-03-16 ,4218,1290
2021-03-17 ,5689,1291
